begin ; end ; doc_id ; buch ; quote ; coref ; overlap ;ek ;ek2 ; ds ; space; segnr ; em ; klasse ; xrange
6536;6545;77;5;Terramêre;Terramer;null;0;0;0;R_ORA;222;null;["PER"];[{"endOffset":16,"startOffset":7,"start":6529,"end":6529}];[{"endOffset":16,"startOffset":7,"start":"\/div[239]","end":"\/div[239]"}];65366545;
6658;6665;77;5;daz her;Heiden (Kollektiv);null;0;0;0;R_ORA;222;null;["PER"];[{"endOffset":7,"startOffset":0,"start":"6658","end":"6658"}];[{"endOffset":7,"startOffset":0,"start":"\/div[244]","end":"\/div[244]"}];66586665;
6866;6881;77;5;der von Tenabrî;Terramer;null;0;0;0;R_ORA;223;null;["PER"];[{"endOffset":31,"startOffset":16,"start":"6850","end":"6850"}];[{"endOffset":31,"startOffset":16,"start":"\/div[252]","end":"\/div[252]"}];68666881;
7013;7020;77;5;Gyburge;Gyburc/Arabel;null;0;0;0;R_ORA;223;null;["PER"];[{"endOffset":20,"startOffset":13,"start":7000,"end":7000}];[{"endOffset":20,"startOffset":13,"start":"\/div[257]","end":"\/div[257]"}];70137020;
7136;7154;77;5;al diu rîterschaft;Heiden (Kollektiv);null;0;0;0;R_ORA;223;null;["PER"];[{"endOffset":27,"startOffset":9,"start":7127,"end":7127}];[{"endOffset":27,"startOffset":9,"start":"\/div[262]","end":"\/div[262]"}];71367154;
7306;7319;77;5;der getouften;Christen (Kollektiv);null;0;0;0;R_ORA;223;null;["PER"];[{"endOffset":13,"startOffset":0,"start":7306,"end":7306}];[{"endOffset":13,"startOffset":0,"start":"\/div[268]","end":"\/div[268]"}];73067319;
7339;7360;77;5;Gyburc ir kleinez her;Christen (Kollektiv);overlap_max;0;0;0;R_ORA;223;null;["PER"];[{"endOffset":21,"startOffset":0,"start":7339,"end":7339}];[{"endOffset":21,"startOffset":0,"start":"\/div[269]","end":"\/div[269]"}];73397360;
7346;7360;77;5;ir kleinez her;null;overlap;0;0;0;R_ORA;223;null;["PER"];[{"endOffset":21,"startOffset":7,"start":"7339","end":"7339"}];[{"endOffset":21,"startOffset":7,"start":"\/div[269]","end":"\/div[269]"}];73467360;
7397;7407;77;5;die jungen;Christen (Kollektiv);null;0;0;0;R_ORA;223;null;["PER"];[{"endOffset":10,"startOffset":0,"start":7397,"end":7397}];[{"endOffset":10,"startOffset":0,"start":"\/div[271]","end":"\/div[271]"}];73977407;
7452;7456;77;5;Mîle;Myle;null;0;1;0;R_ORA;223;null;["PER"];[{"endOffset":7,"startOffset":3,"start":7449,"end":7449}];[{"endOffset":7,"startOffset":3,"start":"\/div[273]","end":"\/div[273]"}];74527456;
7462;7469;77;5;Vivîanz;Vivîanz;null;0;1;0;R_ORA;223;null;["PER"];[{"endOffset":20,"startOffset":13,"start":7449,"end":7449}];[{"endOffset":20,"startOffset":13,"start":"\/div[273]","end":"\/div[273]"}];74627469;
7521;7533;77;5;der marcrâve;Willehalm;null;0;0;0;R_WEG;223;null;["PER"];[{"endOffset":12,"startOffset":0,"start":7521,"end":7521}];[{"endOffset":12,"startOffset":0,"start":"\/div[276]","end":"\/div[276]"}];75217533;
7540;7548;77;5;sîme her;Christen (Kollektiv);null;0;0;0;R_WEG;223;null;["PER"];[{"endOffset":27,"startOffset":19,"start":7521,"end":7521}];[{"endOffset":27,"startOffset":19,"start":"\/div[276]","end":"\/div[276]"}];75407548;
7729;7741;77;5;die Sarrazîn;Heiden (Kollektiv);null;0;0;0;R_WEG;224;null;["PER"];[{"endOffset":25,"startOffset":13,"start":"7716","end":"7716"}];[{"endOffset":25,"startOffset":13,"start":"\/div[284]","end":"\/div[284]"}];77297741;
7743;7754;77;5;Der marcrâf;Willehalm;null;0;0;0;R_WEG;224;null;["PER"];[{"endOffset":11,"startOffset":0,"start":7743,"end":7743}];[{"endOffset":11,"startOffset":0,"start":"\/div[285]","end":"\/div[285]"}];77437754;
7876;7884;77;5;Franzoys;Christen (Kollektiv);null;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":12,"startOffset":4,"start":7872,"end":7872}];[{"endOffset":12,"startOffset":4,"start":"\/div[289]","end":"\/div[289]"}];78767884;
7904;7912;77;5;ey vater;Heimrîch von Narbon;null;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":8,"startOffset":0,"start":7904,"end":7904}];[{"endOffset":8,"startOffset":0,"start":"\/div[290]","end":"\/div[290]"}];79047912;
7917;7932;77;5;die bruoder mîn;Arnalt;null;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":28,"startOffset":13,"start":7904,"end":7904}];[{"endOffset":28,"startOffset":13,"start":"\/div[290]","end":"\/div[290]"}];79177932;
7917;7932;77;5;die bruoder mîn;Gybert;null;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":28,"startOffset":13,"start":7904,"end":7904}];[{"endOffset":28,"startOffset":13,"start":"\/div[290]","end":"\/div[290]"}];79177933;
7917;7932;77;5;die bruoder mîn;Bernart;null;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":28,"startOffset":13,"start":7904,"end":7904}];[{"endOffset":28,"startOffset":13,"start":"\/div[290]","end":"\/div[290]"}];79177934;
7917;7932;77;5;die bruoder mîn;Bertram von Berbester;null;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":28,"startOffset":13,"start":7904,"end":7904}];[{"endOffset":28,"startOffset":13,"start":"\/div[290]","end":"\/div[290]"}];79177935;
7917;7932;77;5;die bruoder mîn;Heimrîch der schetis;null;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":28,"startOffset":13,"start":7904,"end":7904}];[{"endOffset":28,"startOffset":13,"start":"\/div[290]","end":"\/div[290]"}];79177936;
7917;7932;77;5;die bruoder mîn;Buove;null;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":28,"startOffset":13,"start":7904,"end":7904}];[{"endOffset":28,"startOffset":13,"start":"\/div[290]","end":"\/div[290]"}];79177937;
8115;8121;77;5;Gyburc;Gyburc/Arabel;null;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":11,"startOffset":5,"start":8110,"end":8110}];[{"endOffset":11,"startOffset":5,"start":"\/div[297]","end":"\/div[297]"}];81158121;
8244;8298;77;5;die vürsten sîn des hie gemant, wie der roemsche künec;Christen (Kollektiv);overlap_max;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":22,"startOffset":0,"start":8244,"end":8276}];[{"endOffset":22,"startOffset":0,"start":"\/div[301]","end":"\/div[302]"}];82448298;
8280;8298;77;5;der roemsche künec;Lôys;overlap;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":22,"startOffset":4,"start":"8276","end":"8276"}];[{"endOffset":22,"startOffset":4,"start":"\/div[302]","end":"\/div[302]"}];82808298;
8405;8429;77;5;mîn wîp diu clâre Gyburc;Gyburc/Arabel;null;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":16,"startOffset":19,"start":8386,"end":8413}];[{"endOffset":16,"startOffset":19,"start":"\/div[306]","end":"\/div[307]"}];84058429;
8464;8474;77;5;zen vînden;Heiden (Kollektiv);null;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":10,"startOffset":0,"start":8464,"end":8464}];[{"endOffset":10,"startOffset":0,"start":"\/div[309]","end":"\/div[309]"}];84648474;
8537;8546;77;5;de storje;Christen (Kollektiv);null;0;0;1;R_WEG;224;null;["PER"];[{"endOffset":16,"startOffset":7,"start":8530,"end":8530}];[{"endOffset":16,"startOffset":7,"start":"\/div[311]","end":"\/div[311]"}];85378546;
8813;8834;77;5;sîn vriwent Rennewart;Rennewart;null;0;0;0;R_WEG;225;null;["PER"];[{"endOffset":28,"startOffset":7,"start":8806,"end":8806}];[{"endOffset":28,"startOffset":7,"start":"\/div[321]","end":"\/div[321]"}];88138834;
8943;8964;77;5;Franzoyser die werden;Christen (Kollektiv);null;0;0;0;R_WEG;225;null;["PER"];[{"endOffset":21,"startOffset":0,"start":8943,"end":8943}];[{"endOffset":21,"startOffset":0,"start":"\/div[326]","end":"\/div[326]"}];89438964;
8991;9007;77;5;der heidenschaft;Heiden (Kollektiv);null;0;0;0;R_WEG;225;null;["PER"];[{"endOffset":19,"startOffset":3,"start":8988,"end":8988}];[{"endOffset":19,"startOffset":3,"start":"\/div[328]","end":"\/div[328]"}];89919007;
9061;9066;77;5;rotte;Christen (Kollektiv);null;0;0;0;R_WEG;225;null;["PER"];[{"endOffset":13,"startOffset":8,"start":"9053","end":"9053"}];[{"endOffset":13,"startOffset":8,"start":"\/div[330]","end":"\/div[330]"}];90619066;
9212;9232;77;5;maneger sunderstorje;Christen (Kollektiv);null;0;0;0;R_WEG;225;null;["PER"];[{"endOffset":24,"startOffset":4,"start":9208,"end":9208}];[{"endOffset":24,"startOffset":4,"start":"\/div[336]","end":"\/div[336]"}];92129232;
9239;9250;77;5;die vürsten;Christen (Kollektiv);null;0;0;0;R_WEG;225;null;["PER"];[{"endOffset":11,"startOffset":0,"start":9239,"end":9239}];[{"endOffset":11,"startOffset":0,"start":"\/div[337]","end":"\/div[337]"}];92399250;
9296;9302;77;5;ir man;Christen (Kollektiv);null;0;0;0;R_WEG;225;null;["PER"];[{"endOffset":30,"startOffset":24,"start":"9272","end":"9272"}];[{"endOffset":30,"startOffset":24,"start":"\/div[338]","end":"\/div[338]"}];92969302;
9332;9355;77;5;die man dâ wert erkande;Christen (Kollektiv);null;0;0;0;R_WEG;225;null;["PER"];[{"endOffset":23,"startOffset":0,"start":9332,"end":9332}];[{"endOffset":23,"startOffset":0,"start":"\/div[340]","end":"\/div[340]"}];93329355;
9374;9387;77;5;Der marcgrâve;Willehalm;null;0;0;0;R_WEG;225;null;["PER"];[{"endOffset":13,"startOffset":0,"start":9374,"end":9374}];[{"endOffset":13,"startOffset":0,"start":"\/div[342]","end":"\/div[342]"}];93749387;
9671;9691;77;5;Rennewart der starke;Rennewart;null;0;0;0;R_WEG;226;null;["PER"];[{"endOffset":20,"startOffset":0,"start":9671,"end":9671}];[{"endOffset":20,"startOffset":0,"start":"\/div[354]","end":"\/div[354]"}];96719691;
9775;9787;77;5;Terramêr von;Terramer;null;0;0;0;-;226;null;["PER"];[{"endOffset":12,"startOffset":0,"start":9775,"end":9775}];[{"endOffset":12,"startOffset":0,"start":"\/div[358]","end":"\/div[358]"}];97759787;
9800;9810;77;5;Fâbors von;Fâbors;null;0;0;0;R_LHE;226;null;["PER"];[{"endOffset":14,"startOffset":4,"start":9796,"end":9796}];[{"endOffset":14,"startOffset":4,"start":"\/div[359]","end":"\/div[359]"}];98009810;
9849;9876;77;5;al die künge unt de eskelîr;Heiden (Kollektiv);null;0;0;0;R_LHE;226;null;["PER"];[{"endOffset":31,"startOffset":4,"start":"9845","end":"9845"}];[{"endOffset":31,"startOffset":4,"start":"\/div[361]","end":"\/div[361]"}];98499876;
9975;9989;77;5;des marcgrâven;null;overlap;0;0;0;R_LHE;226;null;["PER"];[{"endOffset":22,"startOffset":8,"start":9967,"end":9967}];[{"endOffset":22,"startOffset":8,"start":"\/div[365]","end":"\/div[365]"}];99759989;
9975;9993;77;5;des marcgrâven her;Christen (Kollektiv);overlap_max;0;0;0;R_LHE;226;null;["PER"];[{"endOffset":26,"startOffset":8,"start":"9967","end":"9967"}];[{"endOffset":26,"startOffset":8,"start":"\/div[365]","end":"\/div[365]"}];99759993;
9995;10005;77;5;die heiden;Heiden (Kollektiv);null;0;0;0;R_LHE;226;null;["PER"];[{"endOffset":10,"startOffset":0,"start":9995,"end":9995}];[{"endOffset":10,"startOffset":0,"start":"\/div[366]","end":"\/div[366]"}];99960005;
10035;10056;77;5;de unverzagete Gyburc;Gyburc/Arabel;null;0;0;0;R_ORA;226;null;["PER"];[{"endOffset":6,"startOffset":9,"start":10026,"end":10050}];[{"endOffset":6,"startOffset":9,"start":"\/div[367]","end":"\/div[368]"}];100360056;
10185;10196;77;5;Diu künegîn;Gyburc/Arabel;null;0;0;0;R_ORA;226;null;["PER"];[{"endOffset":11,"startOffset":0,"start":10185,"end":10185}];[{"endOffset":11,"startOffset":0,"start":"\/div[373]","end":"\/div[373]"}];101860196;
10234;10246;77;5;der marcrâve;Willehalm;null;0;0;0;R_ORA;227;null;["PER"];[{"endOffset":12,"startOffset":0,"start":10234,"end":10234}];[{"endOffset":12,"startOffset":0,"start":"\/div[376]","end":"\/div[376]"}];102350246;
10267;10292;77;5;der geselle sîn Rennewart;Rennewart;null;0;0;0;R_ORA;227;null;["PER"];[{"endOffset":9,"startOffset":9,"start":10258,"end":10283}];[{"endOffset":9,"startOffset":9,"start":"\/div[377]","end":"\/div[378]"}];102680292;
10374;10383;77;5;Rennewart;Rennewart;null;0;0;0;R_ORA;227;null;["PER"];[{"endOffset":9,"startOffset":0,"start":10374,"end":10374}];[{"endOffset":9,"startOffset":0,"start":"\/div[381]","end":"\/div[381]"}];103750383;
10470;10480;77;5;der heiden;null;overlap;0;0;0;R_ORA;227;null;["PER"];[{"endOffset":29,"startOffset":19,"start":10451,"end":10451}];[{"endOffset":29,"startOffset":19,"start":"\/div[384]","end":"\/div[384]"}];104710480;
10470;10484;77;5;der heiden her;Heiden (Kollektiv);overlap_max;0;0;0;R_ORA;227;null;["PER"];[{"endOffset":33,"startOffset":19,"start":"10451","end":"10451"}];[{"endOffset":33,"startOffset":19,"start":"\/div[384]","end":"\/div[384]"}];104710484;
10496;10507;77;5;vrou Gyburc;Gyburc/Arabel;null;0;0;0;R_ORA;227;null;["PER"];[{"endOffset":21,"startOffset":10,"start":10486,"end":10486}];[{"endOffset":21,"startOffset":10,"start":"\/div[385]","end":"\/div[385]"}];104970507;
10571;10580;77;5;ir Steven;Steven;null;0;0;0;R_ORA;227;null;["PER"];[{"endOffset":16,"startOffset":7,"start":10564,"end":10564}];[{"endOffset":16,"startOffset":7,"start":"\/div[388]","end":"\/div[388]"}];105720580;
10597;10611;77;5;ir juncfrouwen;# unbestimmt (multi);null;0;0;0;R_ORA;227;null;["PER"];[{"endOffset":18,"startOffset":4,"start":"10593","end":"10593"}];[{"endOffset":18,"startOffset":4,"start":"\/div[389]","end":"\/div[389]"}];105980611;
10651;10660;77;5;inre volc;Christen (Kollektiv);null;0;0;0;R_ORA;227;null;["PER"];[{"endOffset":13,"startOffset":4,"start":10647,"end":10647}];[{"endOffset":13,"startOffset":4,"start":"\/div[391]","end":"\/div[391]"}];106520660;
10695;10707;77;5;der marcrâve;Willehalm;null;0;0;0;R_ORA;227;null;["PER"];[{"endOffset":12,"startOffset":0,"start":10695,"end":10695}];[{"endOffset":12,"startOffset":0,"start":"\/div[393]","end":"\/div[393]"}];106960707;
11129;11142;77;5;diu küneginne;Gyburc/Arabel;null;0;0;1;R_ORA;228;null;["PER"];[{"endOffset":24,"startOffset":11,"start":11118,"end":11118}];[{"endOffset":24,"startOffset":11,"start":"\/div[410]","end":"\/div[410]"}];111301142;
11214;11219;77;5;hêrre;Willehalm;null;0;0;0;R_ORA;228;null;["PER"];[{"endOffset":20,"startOffset":15,"start":11199,"end":11199}];[{"endOffset":20,"startOffset":15,"start":"\/div[413]","end":"\/div[413]"}];112151219;
11235;11253;77;5;diu künegîn Gyburc;Gyburc/Arabel;null;0;0;0;R_ORA;228;null;["PER"];[{"endOffset":18,"startOffset":0,"start":11235,"end":11235}];[{"endOffset":18,"startOffset":0,"start":"\/div[414]","end":"\/div[414]"}];112361253;
11304;11315;77;5;diu künegîn;Gyburc/Arabel;null;0;0;0;R_ORA;228;null;["PER"];[{"endOffset":25,"startOffset":14,"start":11290,"end":11290}];[{"endOffset":25,"startOffset":14,"start":"\/div[416]","end":"\/div[416]"}];113051315;
11327;11332;77;5;hêrre;Willehalm;null;0;0;1;R_ORA;228;null;["PER"];[{"endOffset":16,"startOffset":11,"start":11316,"end":11316}];[{"endOffset":16,"startOffset":11,"start":"\/div[417]","end":"\/div[417]"}];113281332;
11521;11537;77;5;diu clâre Gyburc;Gyburc/Arabel;null;0;0;1;R_ORA;228;null;["PER"];[{"endOffset":27,"startOffset":11,"start":11510,"end":11510}];[{"endOffset":27,"startOffset":11,"start":"\/div[424]","end":"\/div[424]"}];115221537;
11606;11620;77;5;der rehte wirt;Willehalm;null;0;0;0;R_ORA;228;null;["PER"];[{"endOffset":18,"startOffset":4,"start":"11602","end":"11602"}];[{"endOffset":18,"startOffset":4,"start":"\/div[427]","end":"\/div[427]"}];116071620;
11720;11727;77;5;Gyburge;Gyburc/Arabel;null;0;0;0;R_ORA;228;null;["PER"];[{"endOffset":7,"startOffset":0,"start":11720,"end":11720}];[{"endOffset":7,"startOffset":0,"start":"\/div[431]","end":"\/div[431]"}];117211727;
11839;11859;77;5;besten rîter die man;Christen (Kollektiv);null;0;0;0;R_ORA;228;null;["PER"];[{"endOffset":23,"startOffset":3,"start":11836,"end":11836}];[{"endOffset":23,"startOffset":3,"start":"\/div[435]","end":"\/div[435]"}];118401859;
11898;11904;77;5;Gyburc;Gyburc/Arabel;null;0;0;0;R_ORA;229;null;["PER"];[{"endOffset":6,"startOffset":0,"start":11898,"end":11898}];[{"endOffset":6,"startOffset":0,"start":"\/div[438]","end":"\/div[438]"}];118991904;
11927;11940;77;5;den marcrâven;Willehalm;null;0;0;0;R_ORA;229;null;["PER"];[{"endOffset":13,"startOffset":0,"start":11927,"end":11927}];[{"endOffset":13,"startOffset":0,"start":"\/div[439]","end":"\/div[439]"}];119281940;
12144;12150;77;5;Gyburc;Gyburc/Arabel;null;0;0;0;R_ORA;229;null;["PER"];[{"endOffset":6,"startOffset":0,"start":12144,"end":12144}];[{"endOffset":6,"startOffset":0,"start":"\/div[447]","end":"\/div[447]"}];121452150;
12327;12343;77;5;ir besten vriunt;Willehalm;null;0;0;0;R_ORA;229;null;["PER"];[{"endOffset":22,"startOffset":6,"start":"12321","end":"12321"}];[{"endOffset":22,"startOffset":6,"start":"\/div[453]","end":"\/div[453]"}];123282343;
12591;12608;77;5;diu maget Carpîte;# extradiegetisch;null;1;0;0;R_ORA;229;null;["PER"];[{"endOffset":21,"startOffset":4,"start":12587,"end":12587}];[{"endOffset":21,"startOffset":4,"start":"\/div[462]","end":"\/div[462]"}];125922608;
12640;12651;77;5;Camille von;# extradiegetisch;null;1;0;0;R_ORA;229;null;["PER"];[{"endOffset":16,"startOffset":5,"start":12635,"end":12635}];[{"endOffset":16,"startOffset":5,"start":"\/div[464]","end":"\/div[464]"}];126412651;
12694;12700;77;5;Gyburc;Gyburc/Arabel;null;1;0;0;R_ORA;229;null;["PER"];[{"endOffset":6,"startOffset":0,"start":12694,"end":12694}];[{"endOffset":6,"startOffset":0,"start":"\/div[466]","end":"\/div[466]"}];126952700;
12853;12866;77;5;ir tôtez volc;Christen (Kollektiv);null;0;0;0;R_ORA;230;null;["PER"];[{"endOffset":13,"startOffset":0,"start":"12853","end":"12853"}];[{"endOffset":13,"startOffset":0,"start":"\/div[472]","end":"\/div[472]"}];128542866;
12935;12945;77;5;die ûzeren;Heiden (Kollektiv);null;0;0;0;R_ORA;230;null;["PER"];[{"endOffset":17,"startOffset":7,"start":"12928","end":"12928"}];[{"endOffset":17,"startOffset":7,"start":"\/div[475]","end":"\/div[475]"}];129362945;
13020;13031;77;5;Rennewarten;Rennewart;null;0;0;0;R_ORA;230;null;["PER"];[{"endOffset":14,"startOffset":3,"start":"13017","end":"13017"}];[{"endOffset":14,"startOffset":3,"start":"\/div[478]","end":"\/div[478]"}];130213031;
13150;13161;77;5;der sarjant;Rennewart;null;0;0;1;R_ORA;230;null;["PER"];[{"endOffset":30,"startOffset":19,"start":13131,"end":13131}];[{"endOffset":30,"startOffset":19,"start":"\/div[482]","end":"\/div[482]"}];131513161;
13222;13235;77;5;der marcgrâve;Willehalm;null;0;0;1;R_ORA;230;null;["PER"];[{"endOffset":13,"startOffset":0,"start":13222,"end":13222}];[{"endOffset":13,"startOffset":0,"start":"\/div[485]","end":"\/div[485]"}];132233235;
13252;13296;77;5;disen knappen den gap mir der roemsche künec;Rennewart;overlap_max;0;0;1;R_ORA;230;null;["PER"];[{"endOffset":18,"startOffset":1,"start":13251,"end":13278}];[{"endOffset":18,"startOffset":1,"start":"\/div[486]","end":"\/div[487]"}];132533296;
13252;13296;77;5;disen knappen den gap mir der roemsche künec;Lôys;overlap_max;0;0;1;R_ORA;230;null;["PER"];[{"endOffset":18,"startOffset":1,"start":13251,"end":13278}];[{"endOffset":18,"startOffset":1,"start":"\/div[486]","end":"\/div[487]"}];132533297;
13278;13296;77;5;der roemsche künec;null;overlap;0;0;1;R_ORA;230;null;["PER"];[{"endOffset":18,"startOffset":0,"start":"13278","end":"13278"}];[{"endOffset":18,"startOffset":0,"start":"\/div[487]","end":"\/div[487]"}];132793296;
13314;13334;77;5;vil manec vürste mîn;Christen (Kollektiv);null;0;0;1;R_ORA;230;null;["PER"];[{"endOffset":20,"startOffset":0,"start":13314,"end":13314}];[{"endOffset":20,"startOffset":0,"start":"\/div[488]","end":"\/div[488]"}];133153334;
13403;13412;77;5;die vînde;Heiden (Kollektiv);null;0;0;1;R_ORA;230;null;["PER"];[{"endOffset":15,"startOffset":6,"start":"13397","end":"13397"}];[{"endOffset":15,"startOffset":6,"start":"\/div[491]","end":"\/div[491]"}];134043412;
13430;13440;77;5;Franzoysen;Christen (Kollektiv);null;0;0;1;R_ORA;230;null;["PER"];[{"endOffset":14,"startOffset":4,"start":13426,"end":13426}];[{"endOffset":14,"startOffset":4,"start":"\/div[492]","end":"\/div[492]"}];134313440;
13463;13472;77;5;die engel;Engel (christlich);null;0;0;1;R_ORA;230;null;["PER"];[{"endOffset":16,"startOffset":7,"start":13456,"end":13456}];[{"endOffset":16,"startOffset":7,"start":"\/div[493]","end":"\/div[493]"}];134643472;
13515;13523;77;5;mîn mâge;Christen (Kollektiv);null;0;0;1;R_ORA;230;null;["PER"];[{"endOffset":17,"startOffset":9,"start":13506,"end":13506}];[{"endOffset":17,"startOffset":9,"start":"\/div[495]","end":"\/div[495]"}];135163523;
13598;13609;77;5;die künegîn;Gyburc/Arabel;null;0;0;1;R_ORA;230;null;["PER"];[{"endOffset":11,"startOffset":0,"start":13598,"end":13598}];[{"endOffset":11,"startOffset":0,"start":"\/div[498]","end":"\/div[498]"}];135993609;
13978;13987;77;5;ditze wîp;Gyburc/Arabel;null;0;0;1;R_ORA;231;null;["PER"];[{"endOffset":28,"startOffset":19,"start":"13959","end":"13959"}];[{"endOffset":28,"startOffset":19,"start":"\/div[511]","end":"\/div[511]"}];139793987;
14111;14134;77;5;Gyburc diu triwen rîche;Gyburc/Arabel;null;0;0;1;R_ORA;231;null;["PER"];[{"endOffset":23,"startOffset":0,"start":14111,"end":14111}];[{"endOffset":23,"startOffset":0,"start":"\/div[516]","end":"\/div[516]"}];141124134;
14167;14181;77;5;ir juncfrouwen;# unbestimmt (multi);null;0;0;0;R_ORA;231;null;["PER"];[{"endOffset":21,"startOffset":7,"start":"14160","end":"14160"}];[{"endOffset":21,"startOffset":7,"start":"\/div[518]","end":"\/div[518]"}];141684181;
14183;14191;77;5;der wirt;Willehalm;null;0;0;0;R_ORA;231;null;["PER"];[{"endOffset":8,"startOffset":0,"start":14183,"end":14183}];[{"endOffset":8,"startOffset":0,"start":"\/div[519]","end":"\/div[519]"}];141844191;
14387;14398;77;5;Diu künegîn;Gyburc/Arabel;null;0;0;0;R_ORA;231;null;["PER"];[{"endOffset":11,"startOffset":0,"start":14387,"end":14387}];[{"endOffset":11,"startOffset":0,"start":"\/div[526]","end":"\/div[526]"}];143884398;
14427;14433;77;5;hêrren;Willehalm;null;0;0;0;R_ORA;231;null;["PER"];[{"endOffset":17,"startOffset":11,"start":14416,"end":14416}];[{"endOffset":17,"startOffset":11,"start":"\/div[527]","end":"\/div[527]"}];144284433;
14509;14518;77;5;Rennewart;Rennewart;null;0;0;0;R_ORA;232;null;["PER"];[{"endOffset":21,"startOffset":12,"start":"14497","end":"14497"}];[{"endOffset":21,"startOffset":12,"start":"\/div[531]","end":"\/div[531]"}];145104518;
14669;14678;77;5;Arofelles;Arofel;null;0;0;0;R_ORA;232;null;["PER"];[{"endOffset":22,"startOffset":13,"start":14656,"end":14656}];[{"endOffset":22,"startOffset":13,"start":"\/div[537]","end":"\/div[537]"}];146704678;
14687;14698;77;5;den knappen;Rennewart;null;0;0;0;R_ORA;232;null;["PER"];[{"endOffset":11,"startOffset":0,"start":14687,"end":14687}];[{"endOffset":11,"startOffset":0,"start":"\/div[538]","end":"\/div[538]"}];146884698;
14787;14790;77;5;diu;Gyburc/Arabel;null;0;0;0;R_ORA;232;null;["PER"];[{"endOffset":21,"startOffset":18,"start":14769,"end":14769}];[{"endOffset":21,"startOffset":18,"start":"\/div[541]","end":"\/div[541]"}];147884790;
14800;14812;77;5;der marcrâve;Willehalm;null;0;0;0;R_ORA;232;null;["PER"];[{"endOffset":12,"startOffset":0,"start":14800,"end":14800}];[{"endOffset":12,"startOffset":0,"start":"\/div[542]","end":"\/div[542]"}];148014812;
14891;14902;77;5;mînen vater;Terramer;null;0;0;1;R_ORA;232;null;["PER"];[{"endOffset":11,"startOffset":0,"start":14891,"end":14891}];[{"endOffset":11,"startOffset":0,"start":"\/div[545]","end":"\/div[545]"}];148924902;
14986;14997;77;5;dînen mâgen;Christen (Kollektiv);null;0;0;1;R_ORA;232;null;["PER"];[{"endOffset":18,"startOffset":7,"start":14979,"end":14979}];[{"endOffset":18,"startOffset":7,"start":"\/div[548]","end":"\/div[548]"}];149874997;
15055;15065;77;5;die heiden;Heiden (Kollektiv);null;0;0;1;R_ORA;232;null;["PER"];[{"endOffset":10,"startOffset":0,"start":15055,"end":15055}];[{"endOffset":10,"startOffset":0,"start":"\/div[551]","end":"\/div[551]"}];150565065;
15105;15115;77;5;mîm garzûn;# unbestimmt (einzel);null;0;0;1;R_ORA;232;null;["PER"];[{"endOffset":10,"startOffset":0,"start":"15105","end":"15105"}];[{"endOffset":10,"startOffset":0,"start":"\/div[553]","end":"\/div[553]"}];151065115;
15266;15269;77;5;got;Gott (christlich);null;0;0;1;R_ORA;232;null;["PER"];[{"endOffset":18,"startOffset":15,"start":15251,"end":15251}];[{"endOffset":18,"startOffset":15,"start":"\/div[558]","end":"\/div[558]"}];152675269;
15439;15448;77;5;mîn vater;Terramer;null;0;0;1;R_ORA;233;null;["PER"];[{"endOffset":9,"startOffset":0,"start":15439,"end":15439}];[{"endOffset":9,"startOffset":0,"start":"\/div[565]","end":"\/div[565]"}];154405448;
15493;15500;77;5;dîn her;Christen (Kollektiv);null;0;0;1;R_ORA;233;null;["PER"];[{"endOffset":7,"startOffset":0,"start":15493,"end":15493}];[{"endOffset":7,"startOffset":0,"start":"\/div[567]","end":"\/div[567]"}];154945500;
15525;15538;77;5;der marcgrâve;Willehalm;null;0;0;1;R_ORA;233;null;["PER"];[{"endOffset":13,"startOffset":0,"start":15525,"end":15525}];[{"endOffset":13,"startOffset":0,"start":"\/div[568]","end":"\/div[568]"}];155265538;
15589;15603;77;5;den Franzoysen;Christen (Kollektiv);null;0;0;1;R_ORA;233;null;["PER"];[{"endOffset":22,"startOffset":8,"start":15581,"end":15581}];[{"endOffset":22,"startOffset":8,"start":"\/div[570]","end":"\/div[570]"}];155905603;
15647;15657;77;5;die heiden;Heiden (Kollektiv);null;0;0;1;R_ORA;233;null;["PER"];[{"endOffset":18,"startOffset":8,"start":15639,"end":15639}];[{"endOffset":18,"startOffset":8,"start":"\/div[572]","end":"\/div[572]"}];156485657;
15680;15691;77;5;die vürsten;Christen (Kollektiv);null;0;0;1;R_ORA;233;null;["PER"];[{"endOffset":18,"startOffset":7,"start":15673,"end":15673}];[{"endOffset":18,"startOffset":7,"start":"\/div[573]","end":"\/div[573]"}];156815691;
