begin ; end ; doc_id ; buch ; quote ; coref ; overlap ;ek ;ek2 ; ds ; space; segnr ; em ; klasse ; xrange;;
21694;21706;55;3;listen vrouwe Ênîte;Enîte;null;0;0;0;R_AVT;131;null;"[""PER""]";"[{""endOffset"":21706,""startOffset"":21694,""start"":0,""end"":0}]";"[{""endOffset"":23,""startOffset"":4,""start"":""\/div[835]"",""end"":""\/div[835]""}]";217157060
21716;21721;55;3;hêrre;treuloser Graf;null;0;0;1;R_AVT;131;null;"[""PER""]";"[{""endOffset"":6,""startOffset"":1,""start"":21715,""end"":21715}]";"[{""endOffset"":6,""startOffset"":1,""start"":""\/div[836]"",""end"":""\/div[836]""}]";217377210
22646;22658;55;3;vrouwe Ênîte;Enîte;null;0;0;0;R_AVT;132;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":22646,""end"":22646}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[872]"",""end"":""\/div[872]""}]";226686580
22699;22706;55;3;den man;treuloser Graf;null;0;0;0;R_AVT;132;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":18,""start"":22681,""end"":22681}]";"[{""endOffset"":25,""startOffset"":18,""start"":""\/div[873]"",""end"":""\/div[873]""}]";227217060
23048;23066;55;3;ein sô schoene wîp;Enîte;null;0;0;0;R_AVT;132;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":7,""start"":""23041"",""end"":""23041""}]";"[{""endOffset"":25,""startOffset"":7,""start"":""\/div[887]"",""end"":""\/div[887]""}]";230710660
23103;23114;55;3;der vrouwen;Enîte;null;0;0;0;R_AVT;132;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":23103,""end"":23103}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[889]"",""end"":""\/div[889]""}]";231261140
23434;23443;55;3;diu guote;Enîte;null;0;0;0;R_AVT;133;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":11,""start"":23423,""end"":23423}]";"[{""endOffset"":20,""startOffset"":11,""start"":""\/div[902]"",""end"":""\/div[902]""}]";234574430
23520;23542;55;3;daz zil komen daz mir benamen wirt benomen der aller liebiste man den ie wîp;Erec;null;0;0;1;R_AVT;133;null;"[""PER""]";"[{""endOffset"":23542,""startOffset"":23520,""start"":0,""end"":0}]";"[{""endOffset"":10,""startOffset"":15,""start"":""\/div[904]"",""end"":""\/div[907]""}]";235435420
23660;23677;55;3;hêrre, rîcher got;#Gott;null;0;0;1;R_AVT;133;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":12,""start"":23648,""end"":23648}]";"[{""endOffset"":29,""startOffset"":12,""start"":""\/div[911]"",""end"":""\/div[911]""}]";236836770
23848;23862;55;3;manec vrum wîp;# unbestimmt (multi);null;0;0;1;R_AVT;133;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":14,""start"":23834,""end"":23834}]";"[{""endOffset"":28,""startOffset"":14,""start"":""\/div[917]"",""end"":""\/div[917]""}]";238718620
23924;23940;55;3;mîn lieber hêrre;Erec;null;0;0;1;R_AVT;133;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":0,""start"":""23924"",""end"":""23924""}]";"[{""endOffset"":16,""startOffset"":0,""start"":""\/div[920]"",""end"":""\/div[920]""}]";239479400
24181;24189;55;3;den wirt;# unbestimmt (einzel);null;0;0;0;R_AVT;134;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":8,""start"":24173,""end"":24173}]";"[{""endOffset"":16,""startOffset"":8,""start"":""\/div[930]"",""end"":""\/div[930]""}]";242051890
24228;24238;55;3;des wirtes;null;overlap;0;0;0;R_AVT;134;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""24228"",""end"":""24228""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[933]"",""end"":""\/div[933]""}]";242522380
24228;24246;55;3;des wirtes knehten;# unbestimmt (multi);overlap_max;0;0;0;R_AVT;134;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":0,""start"":""24228"",""end"":""24228""}]";"[{""endOffset"":18,""startOffset"":0,""start"":""\/div[933]"",""end"":""\/div[933]""}]";242522460
24307;24315;55;3;den wirt;# unbestimmt (einzel);null;0;0;0;R_AVT;134;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":0,""start"":24307,""end"":24307}]";"[{""endOffset"":8,""startOffset"":0,""start"":""\/div[936]"",""end"":""\/div[936]""}]";243313150
24611;24619;55;3;der wirt;# unbestimmt (einzel);null;0;0;0;R_AVT;134;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":0,""start"":24611,""end"":24611}]";"[{""endOffset"":8,""startOffset"":0,""start"":""\/div[947]"",""end"":""\/div[947]""}]";246356190
24724;24758;55;3;heiles gewinne sant Gêrtrûte minne;# extradiegetisch;overlap_max;0;0;0;R_AVT;134;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":3,""start"":24721,""end"":24739}]";"[{""endOffset"":19,""startOffset"":3,""start"":""\/div[951]"",""end"":""\/div[952]""}]";247487580
24739;24752;55;3;sant Gêrtrûte;null;overlap;0;0;0;R_AVT;135;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":""24739"",""end"":""24739""}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[952]"",""end"":""\/div[952]""}]";247637520
24785;24805;55;3;Êrec der ellende man;Erec;null;0;0;0;R_AVT;135;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":0,""start"":24785,""end"":24785}]";"[{""endOffset"":20,""startOffset"":0,""start"":""\/div[954]"",""end"":""\/div[954]""}]";248098050
24828;24838;55;3;sînem wîbe;Enîte;null;0;0;0;R_AVT;135;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":4,""start"":""24824"",""end"":""24824""}]";"[{""endOffset"":14,""startOffset"":4,""start"":""\/div[956]"",""end"":""\/div[956]""}]";248528380
24858;24868;55;3;den grâven;treuloser Graf;null;0;0;0;R_AVT;135;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":9,""start"":24849,""end"":24849}]";"[{""endOffset"":19,""startOffset"":9,""start"":""\/div[957]"",""end"":""\/div[957]""}]";248828680
24912;24916;55;3;Êrec;Erec;null;0;0;0;R_AVT;135;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":11,""start"":24901,""end"":24901}]";"[{""endOffset"":15,""startOffset"":11,""start"":""\/div[959]"",""end"":""\/div[959]""}]";249369160
24958;24979;55;3;der vil ungetriwe man;treuloser Graf;null;0;0;0;R_AVT;135;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":0,""start"":24958,""end"":24958}]";"[{""endOffset"":21,""startOffset"":0,""start"":""\/div[962]"",""end"":""\/div[962]""}]";249829790
24990;25001;55;3;zer vrouwen;Enîte;null;0;0;0;R_AVT;135;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":9,""start"":24981,""end"":24981}]";"[{""endOffset"":20,""startOffset"":9,""start"":""\/div[963]"",""end"":""\/div[963]""}]";250150010
25219;25232;55;3;mîne gesellen;# unbestimmt (multi);null;0;0;1;R_AVT;135;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":8,""start"":""25211"",""end"":""25211""}]";"[{""endOffset"":21,""startOffset"":8,""start"":""\/div[971]"",""end"":""\/div[971]""}]";252442320
25454;25463;55;3;dem wirte;# unbestimmt (einzel);null;0;0;0;R_AVT;135;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":8,""start"":25446,""end"":25446}]";"[{""endOffset"":17,""startOffset"":8,""start"":""\/div[981]"",""end"":""\/div[981]""}]";254794630
25541;25558;55;3;der ungetriwe man;treuloser Graf;null;0;0;0;R_AVT;136;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":7,""start"":25534,""end"":25534}]";"[{""endOffset"":24,""startOffset"":7,""start"":""\/div[984]"",""end"":""\/div[984]""}]";255665580
25643;25663;55;3;der tugenthafte Êrec;Erec;null;0;0;0;R_AVT;136;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":0,""start"":25643,""end"":25643}]";"[{""endOffset"":20,""startOffset"":0,""start"":""\/div[988]"",""end"":""\/div[988]""}]";256686630
25695;25704;55;3;Der grâve;treuloser Graf;null;0;0;0;R_AVT;136;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":25695,""end"":25695}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[990]"",""end"":""\/div[990]""}]";257207040
25735;25745;55;3;dîne geste;Enîte;null;0;0;1;R_AVT;136;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":12,""start"":""25723"",""end"":""25723""}]";"[{""endOffset"":22,""startOffset"":12,""start"":""\/div[991]"",""end"":""\/div[991]""}]";257607450
25735;25745;55;3;dîne geste;Erec;null;0;0;1;R_AVT;136;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":12,""start"":""25723"",""end"":""25723""}]";"[{""endOffset"":22,""startOffset"":12,""start"":""\/div[991]"",""end"":""\/div[991]""}]";257607451
25749;25754;55;3;hêrre;treuloser Graf;null;0;0;1;R_AVT;136;null;"[""PER""]";"[{""endOffset"":6,""startOffset"":1,""start"":25748,""end"":25748}]";"[{""endOffset"":6,""startOffset"":1,""start"":""\/div[992]"",""end"":""\/div[992]""}]";257747540
25800;25809;55;3;der grâve;treuloser Graf;null;0;0;0;R_AVT;136;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":7,""start"":25793,""end"":25793}]";"[{""endOffset"":16,""startOffset"":7,""start"":""\/div[994]"",""end"":""\/div[994]""}]";258258090
25835;25840;55;3;hêrre;treuloser Graf;null;0;0;1;R_AVT;136;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":11,""start"":25824,""end"":25824}]";"[{""endOffset"":16,""startOffset"":11,""start"":""\/div[995]"",""end"":""\/div[995]""}]";258608400
25901;25906;55;3;hêrre;treuloser Graf;null;0;0;1;R_AVT;136;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":10,""start"":25891,""end"":25891}]";"[{""endOffset"":15,""startOffset"":10,""start"":""\/div[997]"",""end"":""\/div[997]""}]";259269060
25921;25924;55;3;got;#Gott;null;0;0;1;R_AVT;136;null;"[""PER""]";"[{""endOffset"":33,""startOffset"":30,""start"":25891,""end"":25891}]";"[{""endOffset"":33,""startOffset"":30,""start"":""\/div[997]"",""end"":""\/div[997]""}]";259469240
26215;26220;55;3;hêrre;treuloser Graf;null;0;0;1;R_AVT;136;null;"[""PER""]";"[{""endOffset"":6,""startOffset"":1,""start"":26214,""end"":26214}]";"[{""endOffset"":6,""startOffset"":1,""start"":""\/div[1007]"",""end"":""\/div[1007]""}]";262412200
26245;26250;55;3;Krist;#Gott;null;0;0;1;R_AVT;136;null;"[""PER""]";"[{""endOffset"":36,""startOffset"":31,""start"":26214,""end"":26214}]";"[{""endOffset"":36,""startOffset"":31,""start"":""\/div[1007]"",""end"":""\/div[1007]""}]";262712500
26347;26352;55;3;hêrre;#Gott;null;0;0;1;R_AVT;136;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":2,""start"":26345,""end"":26345}]";"[{""endOffset"":7,""startOffset"":2,""start"":""\/div[1011]"",""end"":""\/div[1011]""}]";263733520
26422;26427;55;3;hêrre;#Gott;null;0;0;1;R_AVT;137;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":19,""start"":""26403"",""end"":""26403""}]";"[{""endOffset"":24,""startOffset"":19,""start"":""\/div[1014]"",""end"":""\/div[1014]""}]";264484270
26634;26652;55;3;daz schoeniste wîp;Enîte;null;0;0;1;R_AVT;137;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":0,""start"":""26634"",""end"":""26634""}]";"[{""endOffset"":18,""startOffset"":0,""start"":""\/div[1023]"",""end"":""\/div[1023]""}]";266606520
26987;26997;55;3;die knehte;# unbestimmt (multi);null;0;0;0;R_AVT;137;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":14,""start"":26973,""end"":26973}]";"[{""endOffset"":24,""startOffset"":14,""start"":""\/div[1036]"",""end"":""\/div[1036]""}]";270139970
27062;27071;55;3;ir hêrren;# unbestimmt (multi);null;0;0;1;R_AVT;137;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":9,""start"":""27053"",""end"":""27053""}]";"[{""endOffset"":18,""startOffset"":9,""start"":""\/div[1039]"",""end"":""\/div[1039]""}]";270890710
27265;27269;55;3;Êrec zuo;Erec;null;0;0;0;R_AVT;138;null;"[""PER""]";"[{""endOffset"":27269,""startOffset"":27265,""start"":0,""end"":0}]";"[{""endOffset"":15,""startOffset"":7,""start"":""\/div[1047]"",""end"":""\/div[1047]""}]";272922690
27322;27331;55;3;des wîbes;Enîte;null;0;0;0;R_AVT;138;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":17,""start"":""27305"",""end"":""27305""}]";"[{""endOffset"":26,""startOffset"":17,""start"":""\/div[1049]"",""end"":""\/div[1049]""}]";273493310
27486;27498;55;3;vrouwe Ênîte;Enîte;null;0;0;1;R_AVT;138;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":12,""start"":27474,""end"":27474}]";"[{""endOffset"":24,""startOffset"":12,""start"":""\/div[1056]"",""end"":""\/div[1056]""}]";275134980
27781;27786;55;3;hêrre;Erec;null;0;0;1;R_AVT;138;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":8,""start"":""27773"",""end"":""27773""}]";"[{""endOffset"":13,""startOffset"":8,""start"":""\/div[1067]"",""end"":""\/div[1067]""}]";278087860
27795;27802;55;3;daz wîp;Enîte;null;0;0;0;R_AVT;138;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":22,""start"":27773,""end"":27773}]";"[{""endOffset"":29,""startOffset"":22,""start"":""\/div[1067]"",""end"":""\/div[1067]""}]";278228020
28022;28031;55;3;diu guote;Enîte;null;0;0;0;R_AVT;139;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":14,""start"":28008,""end"":28008}]";"[{""endOffset"":23,""startOffset"":14,""start"":""\/div[1075]"",""end"":""\/div[1075]""}]";280500310
28182;28194;55;3;lieber hêrre;Erec;null;0;0;1;R_AVT;139;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":12,""start"":28170,""end"":28170}]";"[{""endOffset"":24,""startOffset"":12,""start"":""\/div[1081]"",""end"":""\/div[1081]""}]";282101940
28311;28321;55;3;diu vrouwe;Enîte;null;0;0;1;R_AVT;139;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":17,""start"":28294,""end"":28294}]";"[{""endOffset"":27,""startOffset"":17,""start"":""\/div[1085]"",""end"":""\/div[1085]""}]";283393210
28387;28397;55;3;diu vrouwe;Enîte;null;0;0;0;R_AVT;139;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":28387,""end"":28387}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[1088]"",""end"":""\/div[1088]""}]";284153970
28689;28696;55;3;daz wîp;Enîte;null;0;0;0;R_AVT;139;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":18,""start"":28671,""end"":28671}]";"[{""endOffset"":25,""startOffset"":18,""start"":""\/div[1100]"",""end"":""\/div[1100]""}]";287176960
28733;28742;55;3;dar grâve;treuloser Graf;null;0;0;0;R_AVT;139;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":2,""start"":""28731"",""end"":""28731""}]";"[{""endOffset"":11,""startOffset"":2,""start"":""\/div[1102]"",""end"":""\/div[1102]""}]";287617420
28867;28880;55;3;ir arger diep;Erec;null;0;0;1;R_AVT;140;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":13,""start"":""28854"",""end"":""28854""}]";"[{""endOffset"":26,""startOffset"":13,""start"":""\/div[1107]"",""end"":""\/div[1107]""}]";288958800
28963;28981;55;3;ein edel süeze wîp;Enîte;null;0;0;1;R_AVT;140;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":7,""start"":""28956"",""end"":""28956""}]";"[{""endOffset"":25,""startOffset"":7,""start"":""\/div[1111]"",""end"":""\/div[1111]""}]";289919810
29232;29240;55;3;ir vater;Koralus;null;0;0;1;R_AVT;140;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":10,""start"":29222,""end"":29222}]";"[{""endOffset"":18,""startOffset"":10,""start"":""\/div[1121]"",""end"":""\/div[1121]""}]";292612400
29305;29318;55;3;dirre vrouwen ein tôre wol schouwen daz si iu niht enist ze mâze;Enîte;null;0;0;1;R_AVT;140;null;"[""PER""]";"[{""endOffset"":29318,""startOffset"":29305,""start"":0,""end"":0}]";"[{""endOffset"":28,""startOffset"":12,""start"":""\/div[1123]"",""end"":""\/div[1125]""}]";293343180
29434;29441;55;3;daz wîp;Enîte;null;0;0;1;R_AVT;140;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":15,""start"":29419,""end"":29419}]";"[{""endOffset"":22,""startOffset"":15,""start"":""\/div[1128]"",""end"":""\/div[1128]""}]";294634410
29454;29465;55;3;ir vriunden;# unbestimmt (multi);null;0;0;1;R_AVT;140;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":11,""start"":""29443"",""end"":""29443""}]";"[{""endOffset"":22,""startOffset"":11,""start"":""\/div[1129]"",""end"":""\/div[1129]""}]";294834650
29578;29582;55;3;Êrec;Erec;null;0;0;0;R_AVT;140;null;"[""PER""]";"[{""endOffset"":35,""startOffset"":31,""start"":29547,""end"":29547}]";"[{""endOffset"":35,""startOffset"":31,""start"":""\/div[1132]"",""end"":""\/div[1132]""}]";296075820
29646;29655;55;3;einen man der ie ritters namen;Erec;null;0;0;1;R_AVT;140;null;"[""PER""]";"[{""endOffset"":29655,""startOffset"":29646,""start"":0,""end"":0}]";"[{""endOffset"":20,""startOffset"":16,""start"":""\/div[1135]"",""end"":""\/div[1137]""}]";296756550
29870;29887;55;3;der ungetriwe man;treuloser Graf;null;0;0;0;R_AVT;141;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":7,""start"":29863,""end"":29863}]";"[{""endOffset"":24,""startOffset"":7,""start"":""\/div[1144]"",""end"":""\/div[1144]""}]";298998870
30092;30105;55;3;sîne getriwen;# unbestimmt (multi);null;0;0;0;R_AVT;141;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":14,""start"":""30078"",""end"":""30078""}]";"[{""endOffset"":27,""startOffset"":14,""start"":""\/div[1152]"",""end"":""\/div[1152]""}]";301221050
30140;30149;55;3;ir hêrren;treuloser Graf;null;0;0;0;R_AVT;141;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":16,""start"":""30124"",""end"":""30124""}]";"[{""endOffset"":25,""startOffset"":16,""start"":""\/div[1154]"",""end"":""\/div[1154]""}]";301701490
30417;30432;55;3;der ritter Êrec;Erec;null;0;0;0;R_AVT;141;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":5,""start"":30412,""end"":30412}]";"[{""endOffset"":20,""startOffset"":5,""start"":""\/div[1166]"",""end"":""\/div[1166]""}]";304474320
30464;30483;55;3;hêrre got der guote;#Gott;null;0;0;1;R_AVT;142;null;"[""PER""]";"[{""endOffset"":31,""startOffset"":12,""start"":30452,""end"":30452}]";"[{""endOffset"":31,""startOffset"":12,""start"":""\/div[1168]"",""end"":""\/div[1168]""}]";304944830
30560;30573;55;3;dem lantvolke;# unbestimmt (multi);null;0;0;1;R_AVT;142;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":8,""start"":30552,""end"":30552}]";"[{""endOffset"":21,""startOffset"":8,""start"":""\/div[1172]"",""end"":""\/div[1172]""}]";305905730
30785;30795;55;3;die ritter;# unbestimmt (multi);null;0;0;0;R_AVT;142;null;"[""PER""]";"[{""endOffset"":30795,""startOffset"":30785,""start"":0,""end"":0}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[1181]"",""end"":""\/div[1181]""}]";308157950
30818;30827;55;3;ir hêrren;treuloser Graf;null;0;0;0;R_AVT;142;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":7,""start"":""30811"",""end"":""30811""}]";"[{""endOffset"":16,""startOffset"":7,""start"":""\/div[1182]"",""end"":""\/div[1182]""}]";308488270
30972;30986;55;3;Êrec der hêrre;Erec;null;0;0;0;R_AVT;142;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":6,""start"":30966,""end"":30966}]";"[{""endOffset"":20,""startOffset"":6,""start"":""\/div[1187]"",""end"":""\/div[1187]""}]";310029860
31014;31024;55;3;die ritter;# unbestimmt (multi);null;0;0;0;R_AVT;142;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":31014,""end"":31014}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[1189]"",""end"":""\/div[1189]""}]";310450240
31038;31048;55;3;dem grâven;treuloser Graf;null;0;0;0;R_AVT;142;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":31038,""end"":31038}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[1190]"",""end"":""\/div[1190]""}]";310690480
31163;31167;55;3;Êrec;Erec;null;0;0;0;R_AVT;142;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":4,""start"":31159,""end"":31159}]";"[{""endOffset"":8,""startOffset"":4,""start"":""\/div[1195]"",""end"":""\/div[1195]""}]";311941670
31203;31213;55;3;den grâven;treuloser Graf;null;0;0;0;R_AVT;142;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":6,""start"":""31197"",""end"":""31197""}]";"[{""endOffset"":16,""startOffset"":6,""start"":""\/div[1197]"",""end"":""\/div[1197]""}]";312342130
31241;31255;55;3;vrouwen Ênîten;Enîte;null;0;0;0;R_AVT;143;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":14,""start"":31227,""end"":31227}]";"[{""endOffset"":28,""startOffset"":14,""start"":""\/div[1198]"",""end"":""\/div[1198]""}]";312722550
31435;31439;55;3;Êrec;Erec;null;1;0;0;R_AVT;143;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":5,""start"":31430,""end"":31430}]";"[{""endOffset"":9,""startOffset"":5,""start"":""\/div[1205]"",""end"":""\/div[1205]""}]";314664390
31718;31727;55;3;des hêrre;Guivreiz;null;0;0;0;R_AVT;143;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":31718,""end"":31718}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[1216]"",""end"":""\/div[1216]""}]";317497270
32216;32226;55;3;dem hêrren;Guivreiz;null;1;0;0;R_AVT;144;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":10,""start"":32206,""end"":32206}]";"[{""endOffset"":20,""startOffset"":10,""start"":""\/div[1236]"",""end"":""\/div[1236]""}]";322482260
32386;32395;55;3;der hêrre guot gelücke;Guivreiz;null;0;0;0;R_AVT;144;null;"[""PER""]";"[{""endOffset"":32395,""startOffset"":32386,""start"":0,""end"":0}]";"[{""endOffset"":7,""startOffset"":8,""start"":""\/div[1242]"",""end"":""\/div[1243]""}]";324183950
32459;32470;55;3;manegem man;# unbestimmt (multi);null;0;0;0;R_AVT;144;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":12,""start"":""32447"",""end"":""32447""}]";"[{""endOffset"":23,""startOffset"":12,""start"":""\/div[1245]"",""end"":""\/div[1245]""}]";324914700
32889;32903;55;3;vrouwen Ênîten;Enîte;null;0;0;0;R_AVT;145;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":14,""start"":32875,""end"":32875}]";"[{""endOffset"":28,""startOffset"":14,""start"":""\/div[1263]"",""end"":""\/div[1263]""}]";329219030
32912;32918;55;3;Êrecke;Erec;null;0;0;0;R_AVT;145;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":7,""start"":32905,""end"":32905}]";"[{""endOffset"":13,""startOffset"":7,""start"":""\/div[1264]"",""end"":""\/div[1264]""}]";329449180
32982;32987;55;3;hêrre;Erec;null;0;0;1;R_AVT;145;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":24,""start"":32958,""end"":32958}]";"[{""endOffset"":29,""startOffset"":24,""start"":""\/div[1266]"",""end"":""\/div[1266]""}]";330149870
33148;33195;55;3;daz aller schoeniste wîpder ich ie künde gewan;Enîte;null;0;0;1;R_AVT;145;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":0,""start"":""33148"",""end"":""33173""}]";"[{""endOffset"":22,""startOffset"":0,""start"":""\/div[1273]"",""end"":""\/div[1274]""}]";331811950
33211;33227;55;3;einem boesen man;Erec;null;0;0;1;R_AVT;145;null;"[""PER""]";"[{""endOffset"":33227,""startOffset"":33211,""start"":0,""end"":0}]";"[{""endOffset"":30,""startOffset"":14,""start"":""\/div[1275]"",""end"":""\/div[1275]""}]";332442270
33361;33368;55;3;sîn got;#Gott;null;0;0;1;R_AVT;145;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":3,""start"":""33358"",""end"":""33358""}]";"[{""endOffset"":10,""startOffset"":3,""start"":""\/div[1281]"",""end"":""\/div[1281]""}]";333943680
33528;33534;55;3;ritter;Erec;null;0;0;1;R_AVT;145;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":14,""start"":""33514"",""end"":""33514""}]";"[{""endOffset"":20,""startOffset"":14,""start"":""\/div[1287]"",""end"":""\/div[1287]""}]";335615340
33582;33586;55;3;sînen spot Êrec;Erec;null;0;0;0;R_AVT;145;null;"[""PER""]";"[{""endOffset"":33586,""startOffset"":33582,""start"":0,""end"":0}]";"[{""endOffset"":4,""startOffset"":22,""start"":""\/div[1288]"",""end"":""\/div[1289]""}]";336155860
33600;33603;55;3;got, ritter biderbe;#Gott;null;0;0;1;R_AVT;145;null;"[""PER""]";"[{""endOffset"":33603,""startOffset"":33600,""start"":0,""end"":0}]";"[{""endOffset"":14,""startOffset"":18,""start"":""\/div[1289]"",""end"":""\/div[1290]""}]";336336030
33605;33629;55;3;ritter biderbe unde guot;Guivreiz;null;0;0;1;R_AVT;146;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":0,""start"":""33605"",""end"":""33605""}]";"[{""endOffset"":24,""startOffset"":0,""start"":""\/div[1290]"",""end"":""\/div[1290]""}]";336386290
33860;33863;55;3;got;#Gott;null;0;0;1;R_AVT;146;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":17,""start"":33843,""end"":33843}]";"[{""endOffset"":20,""startOffset"":17,""start"":""\/div[1299]"",""end"":""\/div[1299]""}]";338938630
34026;34035;55;3;Der hêrre;Erec;null;0;0;0;R_AVT;146;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":34026,""end"":34026}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[1307]"",""end"":""\/div[1307]""}]";340600350
34346;34363;55;3;iwer schoenez wîp;Enîte;null;0;0;1;R_AVT;146;null;"[""PER""]";"[{""endOffset"":33,""startOffset"":16,""start"":""34330"",""end"":""34330""}]";"[{""endOffset"":33,""startOffset"":16,""start"":""\/div[1317]"",""end"":""\/div[1317]""}]";343803630
34396;34400;55;3;Êrec;Erec;null;0;0;0;R_AVT;146;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":4,""start"":34392,""end"":34392}]";"[{""endOffset"":8,""startOffset"":4,""start"":""\/div[1319]"",""end"":""\/div[1319]""}]";344304000
34503;34512;55;3;zwêne man;Erec;null;0;0;0;R_AVT;147;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":15,""start"":34488,""end"":34488}]";"[{""endOffset"":24,""startOffset"":15,""start"":""\/div[1323]"",""end"":""\/div[1323]""}]";345375120
34503;34512;55;3;zwêne man;Guivreiz;null;0;0;0;R_AVT;147;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":15,""start"":34488,""end"":34488}]";"[{""endOffset"":24,""startOffset"":15,""start"":""\/div[1323]"",""end"":""\/div[1323]""}]";345375121
