begin ; end ; doc_id ; buch ; quote ; coref ; overlap ;ek ;ek2 ; ds ; space; segnr ; em ; klasse ; xrange;;
28968;28978;67;4;iuwer süne;Kinder (Harpin-Episode);null;0;0;1;R_HOF;167;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""28968"",""end"":""28968""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[1089]"",""end"":""\/div[1089]""}]";289708978
29102;29111;67;4;den risen;Harpîn;null;0;0;0;R_AVT;167;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":14,""start"":""29088"",""end"":""29088""}]";"[{""endOffset"":23,""startOffset"":14,""start"":""\/div[1093]"",""end"":""\/div[1093]""}]";291049111
29155;29163;67;4;der rise;Harpîn;null;0;0;0;R_AVT;167;null;"[""PER""]";"[{""endOffset"":29163,""startOffset"":29155,""start"":0,""end"":0}]";"[{""endOffset"":14,""startOffset"":6,""start"":""\/div[1095]"",""end"":""\/div[1095]""}]";291579163
29214;29231;67;4;ir vil tumber man;Îwein;null;0;0;1;R_AVT;167;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":8,""start"":""29206"",""end"":""29206""}]";"[{""endOffset"":25,""startOffset"":8,""start"":""\/div[1097]"",""end"":""\/div[1097]""}]";292169231
29609;29618;67;4;her Îwein;Îwein;overlap_max;0;0;0;R_AVT;167;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":15,""start"":""29594"",""end"":""29594""}]";"[{""endOffset"":24,""startOffset"":15,""start"":""\/div[1112]"",""end"":""\/div[1112]""}]";296119618
29613;29618;67;4;Îwein;Îwein;overlap;0;0;0;R_AVT;167;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":19,""start"":29594,""end"":29594}]";"[{""endOffset"":24,""startOffset"":19,""start"":""\/div[1112]"",""end"":""\/div[1112]""}]";296159618
29624;29629;67;4;rîter;Harpîn;null;0;0;1;R_AVT;167;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":2,""start"":29622,""end"":29622}]";"[{""endOffset"":7,""startOffset"":2,""start"":""\/div[1113]"",""end"":""\/div[1113]""}]";296269629
29892;29901;67;4;dem risen;Harpîn;null;0;0;0;R_AVT;168;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":8,""start"":""29884"",""end"":""29884""}]";"[{""endOffset"":17,""startOffset"":8,""start"":""\/div[1122]"",""end"":""\/div[1122]""}]";298949901
30064;30073;67;4;Îwein;Îwein;null;0;0;0;R_AVT;168;null;"[""PER""]";"[{""endOffset"":30073,""startOffset"":30064,""start"":0,""end"":0}]";"[{""endOffset"":24,""startOffset"":19,""start"":""\/div[1128]"",""end"":""\/div[1128]""}]";300670073
30331;30339;67;4;der rise;Harpîn;null;0;0;0;R_AVT;168;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":14,""start"":""30317"",""end"":""30317""}]";"[{""endOffset"":22,""startOffset"":14,""start"":""\/div[1138]"",""end"":""\/div[1138]""}]";303340339
30722;30730;67;4;der rise;Harpîn;null;0;0;0;R_AVT;169;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":12,""start"":""30710"",""end"":""30710""}]";"[{""endOffset"":20,""startOffset"":12,""start"":""\/div[1153]"",""end"":""\/div[1153]""}]";307250730
30834;30852;67;4;den ungevüegen man;Harpîn;null;0;0;0;R_AVT;169;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":9,""start"":""30825"",""end"":""30825""}]";"[{""endOffset"":27,""startOffset"":9,""start"":""\/div[1157]"",""end"":""\/div[1157]""}]";308370852
30959;30975;67;4;der michel knabe;Harpîn;null;0;0;0;R_AVT;169;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":8,""start"":""30951"",""end"":""30951""}]";"[{""endOffset"":24,""startOffset"":8,""start"":""\/div[1162]"",""end"":""\/div[1162]""}]";309620975
31129;31136;67;4;den man;Îwein;null;0;0;0;R_AVT;169;null;"[""PER""]";"[{""endOffset"":33,""startOffset"":26,""start"":""31103"",""end"":""31103""}]";"[{""endOffset"":33,""startOffset"":26,""start"":""\/div[1168]"",""end"":""\/div[1168]""}]";311321136
31269;31278;67;4;her Îwein;Îwein;overlap_max;0;0;0;R_AVT;169;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":13,""start"":""31256"",""end"":""31256""}]";"[{""endOffset"":22,""startOffset"":13,""start"":""\/div[1173]"",""end"":""\/div[1173]""}]";312721278
31273;31278;67;4;Îwein;Îwein;overlap;0;0;0;R_AVT;169;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":17,""start"":31256,""end"":31256}]";"[{""endOffset"":22,""startOffset"":17,""start"":""\/div[1173]"",""end"":""\/div[1173]""}]";312761278
31466;31475;67;4;des risen;Harpîn;null;0;0;0;R_AVT;170;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":4,""start"":""31462"",""end"":""31462""}]";"[{""endOffset"":13,""startOffset"":4,""start"":""\/div[1181]"",""end"":""\/div[1181]""}]";314691475
31558;31567;67;4;den rîter;Îwein;null;0;0;0;R_AVT;170;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":31558,""end"":31558}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[1185]"",""end"":""\/div[1185]""}]";315611567
31644;31652;67;4;der rise;Harpîn;null;0;0;0;R_AVT;170;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":3,""start"":""31641"",""end"":""31641""}]";"[{""endOffset"":11,""startOffset"":3,""start"":""\/div[1189]"",""end"":""\/div[1189]""}]";316471652
31691;31706;67;4;dem hern Îweine;Îwein;null;0;0;0;R_AVT;170;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":0,""start"":31691,""end"":31691}]";"[{""endOffset"":15,""startOffset"":0,""start"":""\/div[1191]"",""end"":""\/div[1191]""}]";316941706
31903;31911;67;4;der wirt;Burgherr (Harpin-Episode);null;0;0;0;R_AVT;170;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":0,""start"":31903,""end"":31903}]";"[{""endOffset"":8,""startOffset"":0,""start"":""\/div[1200]"",""end"":""\/div[1200]""}]";319061911
32029;32036;67;4;sîn wîp;Gâweins Schwester;null;0;0;0;R_AVT;170;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":18,""start"":32011,""end"":32011}]";"[{""endOffset"":25,""startOffset"":18,""start"":""\/div[1204]"",""end"":""\/div[1204]""}]";320322036
32153;32166;67;4;mîn her Îwein;Îwein;null;0;0;0;R_AVT;171;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":10,""start"":32143,""end"":32143}]";"[{""endOffset"":23,""startOffset"":10,""start"":""\/div[1209]"",""end"":""\/div[1209]""}]";321562166
32287;32304;67;4;mînen hern Gâwein;Gâwein;null;0;0;1;R_AVT;171;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":0,""start"":32287,""end"":32287}]";"[{""endOffset"":17,""startOffset"":0,""start"":""\/div[1214]"",""end"":""\/div[1214]""}]";322902304
32461;32466;67;4;herre;Burgherr (Harpin-Episode);null;0;0;1;R_AVT;171;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":""32461"",""end"":""32461""}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[1220]"",""end"":""\/div[1220]""}]";324642466
32531;32543;67;4;iuweriu kint;Kinder (Harpin-Episode);null;0;0;1;R_AVT;171;null;"[""PER""]";"[{""endOffset"":31,""startOffset"":19,""start"":""32512"",""end"":""32512""}]";"[{""endOffset"":31,""startOffset"":19,""start"":""\/div[1222]"",""end"":""\/div[1222]""}]";325342543
32579;32589;67;4;ir swester;Tochter (Harpin-Episode);null;0;0;1;R_AVT;171;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":8,""start"":32571,""end"":32571}]";"[{""endOffset"":18,""startOffset"":8,""start"":""\/div[1224]"",""end"":""\/div[1224]""}]";325822589
32618;32629;67;4;daz getwerc;# unbestimmt (einzel) ;null;0;0;1;R_AVT;171;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":16,""start"":""32602"",""end"":""32602""}]";"[{""endOffset"":27,""startOffset"":16,""start"":""\/div[1225]"",""end"":""\/div[1225]""}]";326212629
32635;32644;67;4;des herre;Harpîn;null;0;0;1;R_AVT;171;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""32635"",""end"":""32635""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[1226]"",""end"":""\/div[1226]""}]";326382644
32871;32880;67;4;der herre;Burgherr (Harpin-Episode);null;0;0;0;R_AVT;171;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":12,""start"":""32859"",""end"":""32859""}]";"[{""endOffset"":21,""startOffset"":12,""start"":""\/div[1235]"",""end"":""\/div[1235]""}]";328742880
32994;33007;67;4;mîn her Îwein;Îwein;null;0;0;0;R_AVT;172;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":32994,""end"":32994}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[1240]"",""end"":""\/div[1240]""}]";329973007
33205;33217;67;4;man unde wîp;# unbestimmt (multi) ;null;0;0;0;R_AVT;172;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":10,""start"":""33195"",""end"":""33195""}]";"[{""endOffset"":22,""startOffset"":10,""start"":""\/div[1247]"",""end"":""\/div[1247]""}]";332083217
33222;33225;67;4;got;# Gott;null;0;0;0;R_AVT;172;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":4,""start"":33218,""end"":33218}]";"[{""endOffset"":7,""startOffset"":4,""start"":""\/div[1248]"",""end"":""\/div[1248]""}]";332253225
33337;33341;67;4;gote;# Gott;null;0;0;0;R_AVT;172;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":20,""start"":33317,""end"":33317}]";"[{""endOffset"":24,""startOffset"":20,""start"":""\/div[1252]"",""end"":""\/div[1252]""}]";333403341
33433;33447;67;4;diu juncvrouwe;Lûnete;null;0;0;0;R_AVT;172;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":7,""start"":33426,""end"":33426}]";"[{""endOffset"":21,""startOffset"":7,""start"":""\/div[1256]"",""end"":""\/div[1256]""}]";334363447
33683;33694;67;4;vrou Lûnete;Lûnete;null;0;0;0;R_AVT;172;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":12,""start"":33671,""end"":33671}]";"[{""endOffset"":23,""startOffset"":12,""start"":""\/div[1265]"",""end"":""\/div[1265]""}]";336863694
33728;33731;67;4;got;# Gott;null;0;0;0;R_AVT;172;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":8,""start"":33720,""end"":33720}]";"[{""endOffset"":11,""startOffset"":8,""start"":""\/div[1267]"",""end"":""\/div[1267]""}]";337313731
33840;33851;67;4;ir helfaere;Îwein;null;0;0;0;R_AVT;173;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":7,""start"":""33833"",""end"":""33833""}]";"[{""endOffset"":18,""startOffset"":7,""start"":""\/div[1272]"",""end"":""\/div[1272]""}]";338433851
33943;33956;67;4;mîn her Îwein;Îwein;null;0;0;0;R_AVT;173;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":10,""start"":33933,""end"":33933}]";"[{""endOffset"":23,""startOffset"":10,""start"":""\/div[1276]"",""end"":""\/div[1276]""}]";339463956
33989;33992;67;4;got;# Gott;null;0;0;0;R_AVT;173;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":4,""start"":33985,""end"":33985}]";"[{""endOffset"":7,""startOffset"":4,""start"":""\/div[1278]"",""end"":""\/div[1278]""}]";339923992
34111;34120;67;4;die maget;Lûnete;null;0;0;0;R_AVT;173;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":7,""start"":34104,""end"":34104}]";"[{""endOffset"":16,""startOffset"":7,""start"":""\/div[1283]"",""end"":""\/div[1283]""}]";341144120
34245;34256;67;4;übeliu diet;# unbestimmt (multi) ;null;0;0;1;R_AVT;173;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":""34245"",""end"":""34245""}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[1288]"",""end"":""\/div[1288]""}]";342484256
34258;34268;67;4;dise maget;Lûnete;null;0;0;1;R_AVT;173;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":13,""start"":34245,""end"":34245}]";"[{""endOffset"":23,""startOffset"":13,""start"":""\/div[1288]"",""end"":""\/div[1288]""}]";342614268
34459;34468;67;4;dem gaste;Îwein;null;0;0;0;R_AVT;173;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":18,""start"":34441,""end"":34441}]";"[{""endOffset"":27,""startOffset"":18,""start"":""\/div[1295]"",""end"":""\/div[1295]""}]";344624468
34800;34815;67;4;vil juncvrouwen;# unbestimmt (multi) ;null;0;0;0;R_AVT;174;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":9,""start"":34791,""end"":34791}]";"[{""endOffset"":24,""startOffset"":9,""start"":""\/div[1309]"",""end"":""\/div[1309]""}]";348034815
34821;34832;67;4;ir gesindes;# unbestimmt (multi) ;null;0;0;0;R_AVT;174;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":4,""start"":""34817"",""end"":""34817""}]";"[{""endOffset"":15,""startOffset"":4,""start"":""\/div[1311]"",""end"":""\/div[1311]""}]";348244832
34887;34901;67;4;got;# Gott;null;0;0;0;R_AVT;174;null;"[""PER""]";"[{""endOffset"":34901,""startOffset"":34887,""start"":0,""end"":0}]";"[{""endOffset"":12,""startOffset"":9,""start"":""\/div[1314]"",""end"":""\/div[1314]""}]";348904901
34916;34925;67;4;got;# Gott;null;0;0;1;R_AVT;174;null;"[""PER""]";"[{""endOffset"":34925,""startOffset"":34916,""start"":0,""end"":0}]";"[{""endOffset"":16,""startOffset"":13,""start"":""\/div[1315]"",""end"":""\/div[1315]""}]";349194925
34987;35001;67;4;unser gespilen;Lûnete;null;0;0;1;R_AVT;174;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":8,""start"":""34979"",""end"":""34979""}]";"[{""endOffset"":22,""startOffset"":8,""start"":""\/div[1318]"",""end"":""\/div[1318]""}]";349905001
35112;35122;67;4;mîn vrouwe;Laudîne;null;0;0;1;R_AVT;174;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":8,""start"":35104,""end"":35104}]";"[{""endOffset"":18,""startOffset"":8,""start"":""\/div[1323]"",""end"":""\/div[1323]""}]";351155122
35165;35201;67;4;diu vil getriuwe Lûnete unser liebiu;Lûnete;overlap;0;0;1;R_AVT;174;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":35165,""end"":35189}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[1325]"",""end"":""\/div[1326]""}]";351685201
35165;35209;67;4;diu vil getriuwe Lûneteunser liebiu gespile;Lûnete;overlap_max;0;0;1;R_AVT;174;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":0,""start"":""35165"",""end"":""35189""}]";"[{""endOffset"":20,""startOffset"":0,""start"":""\/div[1325]"",""end"":""\/div[1326]""}]";351685209
35331;35337;67;4;vrouwe;Lûnete;null;0;0;1;R_AVT;175;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":2,""start"":35329,""end"":35329}]";"[{""endOffset"":8,""startOffset"":2,""start"":""\/div[1331]"",""end"":""\/div[1331]""}]";353345337
35583;35604;67;4;diu reine guote maget;Lûnete;null;0;0;0;R_AVT;175;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":7,""start"":""35576"",""end"":""35576""}]";"[{""endOffset"":28,""startOffset"":7,""start"":""\/div[1339]"",""end"":""\/div[1339]""}]";355865604
35696;35701;67;4;herre;Îwein;null;0;0;1;R_AVT;175;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":2,""start"":""35694"",""end"":""35694""}]";"[{""endOffset"":7,""startOffset"":2,""start"":""\/div[1343]"",""end"":""\/div[1343]""}]";356995701
35718;35721;67;4;got;# Gott;null;0;0;1;R_AVT;175;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":24,""start"":35694,""end"":35694}]";"[{""endOffset"":27,""startOffset"":24,""start"":""\/div[1343]"",""end"":""\/div[1343]""}]";357215721
35813;35826;67;4;unsern herren;# Gott;null;0;0;1;R_AVT;175;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":13,""start"":""35800"",""end"":""35800""}]";"[{""endOffset"":26,""startOffset"":13,""start"":""\/div[1347]"",""end"":""\/div[1347]""}]";358165826
35918;35931;67;4;der truhsaeze;# unbestimmt (einzel) ;null;0;0;0;R_AVT;175;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":10,""start"":35908,""end"":35908}]";"[{""endOffset"":23,""startOffset"":10,""start"":""\/div[1352]"",""end"":""\/div[1352]""}]";359215931
36172;36182;67;4;ir vrouwen;Laudîne;null;0;0;1;R_AVT;176;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":7,""start"":36165,""end"":36165}]";"[{""endOffset"":17,""startOffset"":7,""start"":""\/div[1362]"",""end"":""\/div[1362]""}]";361756182
36227;36232;67;4;herre;Îwein;null;0;0;1;R_AVT;176;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":9,""start"":""36218"",""end"":""36218""}]";"[{""endOffset"":14,""startOffset"":9,""start"":""\/div[1364]"",""end"":""\/div[1364]""}]";362306232
36351;36373;67;4;ein sô ungetriuwez wîp;Lûnete;null;0;0;1;R_AVT;176;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":4,""start"":""36347"",""end"":""36347""}]";"[{""endOffset"":26,""startOffset"":4,""start"":""\/div[1369]"",""end"":""\/div[1369]""}]";363546373
36499;36520;67;4;der rîter mittem leun;Îwein;null;0;0;0;R_AVT;176;null;"[""PER""]";"[{""endOffset"":31,""startOffset"":10,""start"":36489,""end"":36489}]";"[{""endOffset"":31,""startOffset"":10,""start"":""\/div[1374]"",""end"":""\/div[1374]""}]";365026520
36581;36596;67;4;die juncvrouwen;Lûnete;null;0;0;1;R_AVT;176;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":4,""start"":36577,""end"":36577}]";"[{""endOffset"":19,""startOffset"":4,""start"":""\/div[1377]"",""end"":""\/div[1377]""}]";365846596
36610;36631;67;4;diu unschuldige maget;Lûnete;null;0;0;1;R_AVT;176;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":8,""start"":""36602"",""end"":""36602""}]";"[{""endOffset"":29,""startOffset"":8,""start"":""\/div[1378]"",""end"":""\/div[1378]""}]";366136631
36665;36675;67;4;ir vrouwen;Laudîne;null;0;0;1;R_AVT;176;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":13,""start"":36652,""end"":36652}]";"[{""endOffset"":23,""startOffset"":13,""start"":""\/div[1380]"",""end"":""\/div[1380]""}]";366686675
36801;36804;67;4;got;# Gott;null;0;0;1;R_AVT;176;null;"[""PER""]";"[{""endOffset"":3,""startOffset"":0,""start"":36801,""end"":36801}]";"[{""endOffset"":3,""startOffset"":0,""start"":""\/div[1386]"",""end"":""\/div[1386]""}]";368046804
36999;37012;67;4;der truhsaeze;# unbestimmt (einzel) ;null;0;0;0;R_AVT;177;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":10,""start"":36989,""end"":36989}]";"[{""endOffset"":23,""startOffset"":10,""start"":""\/div[1393]"",""end"":""\/div[1393]""}]";370027012
37044;37061;67;4;got;# Gott;null;0;0;1;R_AVT;177;null;"[""PER""]";"[{""endOffset"":37061,""startOffset"":37044,""start"":0,""end"":0}]";"[{""endOffset"":23,""startOffset"":20,""start"":""\/div[1395]"",""end"":""\/div[1395]""}]";370477061
37098;37103;67;4;herre;Îwein;null;0;0;1;R_AVT;177;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":""37098"",""end"":""37098""}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[1397]"",""end"":""\/div[1397]""}]";371017103
37320;37333;67;4;mîn her Îwein;Îwein;null;0;0;0;R_AVT;177;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":10,""start"":37310,""end"":37310}]";"[{""endOffset"":23,""startOffset"":10,""start"":""\/div[1404]"",""end"":""\/div[1404]""}]";373237333
37576;37591;67;4;die juncvrouwen;Lûnete;null;0;0;0;R_AVT;177;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":0,""start"":37576,""end"":37576}]";"[{""endOffset"":15,""startOffset"":0,""start"":""\/div[1413]"",""end"":""\/div[1413]""}]";375797591
37734;37746;67;4;sînen herren;Îwein;null;0;0;0;R_AVT;177;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":""37734"",""end"":""37734""}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[1418]"",""end"":""\/div[1418]""}]";377377746
37948;37961;67;4;ten einen man;Îwein;null;0;0;0;R_AVT;178;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":9,""start"":""37939"",""end"":""37939""}]";"[{""endOffset"":22,""startOffset"":9,""start"":""\/div[1426]"",""end"":""\/div[1426]""}]";379517961
38410;38423;67;4;der truhsaeze;# unbestimmt (einzel) ;null;0;0;0;R_AVT;178;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":""38410"",""end"":""38410""}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[1445]"",""end"":""\/div[1445]""}]";384138423
38442;38462;67;4;sînen bruodern zwein;# unbestimmt (multi) ;null;0;0;0;R_AVT;178;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":4,""start"":""38438"",""end"":""38438""}]";"[{""endOffset"":24,""startOffset"":4,""start"":""\/div[1446]"",""end"":""\/div[1446]""}]";384458462
38927;38942;67;4;Die juncvrouwen;# unbestimmt (multi) ;null;0;0;0;R_AVT;179;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":0,""start"":38927,""end"":38927}]";"[{""endOffset"":15,""startOffset"":0,""start"":""\/div[1464]"",""end"":""\/div[1464]""}]";389308942
38954;38957;67;4;got;# Gott;null;0;0;0;R_AVT;179;null;"[""PER""]";"[{""endOffset"":30,""startOffset"":27,""start"":38927,""end"":38927}]";"[{""endOffset"":30,""startOffset"":27,""start"":""\/div[1464]"",""end"":""\/div[1464]""}]";389578957
39012;39022;67;4;ir kempfen;Îwein;null;0;0;0;R_AVT;179;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":4,""start"":""39008"",""end"":""39008""}]";"[{""endOffset"":14,""startOffset"":4,""start"":""\/div[1467]"",""end"":""\/div[1467]""}]";390159022
39049;39059;67;4;ir gespiln;Lûnete;null;0;0;0;R_AVT;179;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""39049"",""end"":""39049""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[1469]"",""end"":""\/div[1469]""}]";390529059
39076;39079;67;4;got;# Gott;null;1;0;0;R_AVT;179;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":7,""start"":39069,""end"":39069}]";"[{""endOffset"":10,""startOffset"":7,""start"":""\/div[1470]"",""end"":""\/div[1470]""}]";390799079
39410;39423;67;4;der truhsaeze;# unbestimmt (einzel) ;null;0;0;0;R_AVT;180;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":""39410"",""end"":""39410""}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[1485]"",""end"":""\/div[1485]""}]";394139423
39500;39517;67;4;den bruodern wert;# unbestimmt (multi) ;null;0;0;0;R_AVT;180;null;"[""PER""]";"[{""endOffset"":30,""startOffset"":13,""start"":""39487"",""end"":""39487""}]";"[{""endOffset"":30,""startOffset"":13,""start"":""\/div[1488]"",""end"":""\/div[1488]""}]";395039517
39597;39611;67;4;den gânden man;# unbestimmt (einzel) ;null;0;0;0;R_AVT;180;null;"[""PER""]";"[{""endOffset"":31,""startOffset"":17,""start"":""39580"",""end"":""39580""}]";"[{""endOffset"":31,""startOffset"":17,""start"":""\/div[1491]"",""end"":""\/div[1491]""}]";396009611
39788;39799;67;4;vrou Lûnete;Lûnete;null;0;0;0;R_AVT;180;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":13,""start"":39775,""end"":39775}]";"[{""endOffset"":24,""startOffset"":13,""start"":""\/div[1499]"",""end"":""\/div[1499]""}]";397919799
39898;39911;67;4;der truhsaeze;# unbestimmt (einzel) ;null;0;0;0;R_AVT;180;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":8,""start"":""39890"",""end"":""39890""}]";"[{""endOffset"":21,""startOffset"":8,""start"":""\/div[1503]"",""end"":""\/div[1503]""}]";399019911
39939;39957;67;4;sînen kampfgenôzen;# unbestimmt (multi) ;null;0;0;0;R_AVT;180;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":3,""start"":""39936"",""end"":""39936""}]";"[{""endOffset"":21,""startOffset"":3,""start"":""\/div[1505]"",""end"":""\/div[1505]""}]";399429957
40144;40153;67;4;her Îwein;Îwein;overlap_max;0;0;0;R_AVT;180;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":15,""start"":""40129"",""end"":""40129""}]";"[{""endOffset"":24,""startOffset"":15,""start"":""\/div[1512]"",""end"":""\/div[1512]""}]";401480153
40148;40153;67;4;Îwein;Îwein;overlap;0;0;0;R_AVT;180;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":19,""start"":40129,""end"":40129}]";"[{""endOffset"":24,""startOffset"":19,""start"":""\/div[1512]"",""end"":""\/div[1512]""}]";401520153
40377;40384;67;4;der man;Îwein;null;0;0;0;R_AVT;181;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":19,""start"":40358,""end"":40358}]";"[{""endOffset"":26,""startOffset"":19,""start"":""\/div[1521]"",""end"":""\/div[1521]""}]";403810384
40586;40600;67;4;dem hern Îwein;Îwein;null;0;0;0;R_AVT;181;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":10,""start"":40576,""end"":40576}]";"[{""endOffset"":24,""startOffset"":10,""start"":""\/div[1529]"",""end"":""\/div[1529]""}]";405900600
41233;41246;67;4;vroun Lûneten;Lûnete;null;0;0;0;R_AVT;182;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":41233,""end"":41233}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[1553]"",""end"":""\/div[1553]""}]";412371246
41260;41280;67;4;die juncvrouwen alle;# unbestimmt (multi) ;null;0;0;0;R_AVT;182;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":0,""start"":41260,""end"":41260}]";"[{""endOffset"":20,""startOffset"":0,""start"":""\/div[1554]"",""end"":""\/div[1554]""}]";412641280
41403;41414;67;4;Vrou Lûnete;Lûnete;null;0;0;0;R_AVT;182;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":41403,""end"":41403}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[1561]"",""end"":""\/div[1561]""}]";414071414
41461;41471;67;4;ir vrouwen;Laudîne;null;0;0;0;R_AVT;182;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":9,""start"":41452,""end"":41452}]";"[{""endOffset"":19,""startOffset"":9,""start"":""\/div[1563]"",""end"":""\/div[1563]""}]";414651471
41573;41585;67;4;wîp noch man;# unbestimmt (multi) ;null;0;0;0;R_AVT;182;null;"[""PER""]";"[{""endOffset"":30,""startOffset"":18,""start"":""41555"",""end"":""41555""}]";"[{""endOffset"":30,""startOffset"":18,""start"":""\/div[1567]"",""end"":""\/div[1567]""}]";415771585
41631;41642;67;4;eine vrou Lûnete;Lûnete;null;0;0;0;R_AVT;182;null;"[""PER""]";"[{""endOffset"":41642,""startOffset"":41631,""start"":0,""end"":0}]";"[{""endOffset"":23,""startOffset"":7,""start"":""\/div[1569]"",""end"":""\/div[1569]""}]";416351642
